Soil_Z,Cluster,Mortality_pct,Year,Age,Stems,DBH_cm,Height_m,Kg_pertree,km_per_ha,Stems_tosum1ha,Biomass_Mgkm,Volume_m3km,Roots_Mgkm,Fineroots_Mgkm,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm
BLK_,BLK_2,50,2027,12,264,19.03156471,5.691854,56.13455582,5.440284806,2720.142403,2.724034343,18.84015391,0.288847743,0.129981484,0.3248935,116.4708,0.3187305,2.445832,0.006163026,114.0249
BLK_,BLK_2,50,2028,13,264,19.96781731,5.897816181,63.52667999,5.189795341,2594.897671,3.231542299,20.92453315,0.337861423,0.152037641,0.4015529,116.8723,0.3801111,2.825943,0.02144188,114.0464
BLK_,BLK_2,50,2029,14,264,20.75271988,6.068555355,70.16011047,4.96817256,2484.08628,3.728185715,22.89607109,0.384124118,0.172855853,0.4988993,117.3712,0.4172431,3.243186,0.0816562,114.128
BLK_,BLK_2,50,2030,15,264,21.50716972,6.231094837,76.92010498,4.77036192,2385.18096,4.25689045,24.89259453,0.432510845,0.19462988,0.4718154,117.843,0.3971334,3.640319,0.074682,114.2027
BLK_,BLK_2,50,2031,16,264,22.30442429,6.401255131,84.48139954,4.592458222,2296.229111,4.856459782,27.0147296,0.487263432,0.219268544,0.4751365,118.3182,0.4144772,4.054796,0.06065938,114.2634
BLK_,BLK_2,50,2032,17,264,23.01690292,6.551987648,91.60916138,4.431391315,2215.695658,5.457613125,29.07637769,0.54048564,0.243218538,0.5449184,118.8631,0.4613361,4.516132,0.08358233,114.347
BLK_,BLK_2,50,2033,18,264,23.74705505,6.705206871,99.28355408,4.284710598,2142.355299,6.117299427,31.22350153,0.59855297,0.269348837,0.5468014,119.4099,0.4583731,4.974505,0.08842828,114.4354
BLK_,BLK_2,50,2034,19,264,24.45051575,6.851671219,107.0377121,4.150433659,2075.216829,6.808434391,33.38625123,0.658305305,0.296237387,0.6020696,120.012,0.4897552,5.464261,0.1123144,114.5477
BLK_,BLK_2,50,2035,20,264,25.04258728,6.974096775,113.8425827,4.02693767,2013.468835,7.463349356,35.41537244,0.712132095,0.320459443,0.6427386,120.6547,0.5111579,5.975419,0.1315808,114.6793
BLK_,BLK_2,50,2036,21,264,25.69054604,7.107219696,121.5859985,3.912880001,1956.440001,8.203344766,37.5856262,0.773704429,0.348166993,0.6111807,121.2659,0.476701,6.452119,0.1344798,114.8138
BLK_,BLK_2,50,2037,22,264,26.26603127,7.224722862,128.7264557,3.807139192,1903.569596,8.926330523,39.67330556,0.831491762,0.374171293,0.6718825,121.9378,0.531291,6.98341,0.1405915,114.9544
BLK_,BLK_2,50,2038,23,264,26.92843056,7.359148026,137.2560883,3.70877041,1854.385205,9.770248039,41.96476125,0.900856627,0.405385482,0.6367504,122.5745,0.5164319,7.499842,0.1203185,115.0747
BLK_,BLK_2,50,2039,24,264,27.53417015,7.481324673,145.3511658,3.616971375,1808.485688,10.60907145,44.19737014,0.967520048,0.435384021,0.8142625,123.3888,0.5925367,8.092379,0.2217258,115.2964
BLK_,BLK_2,50,2040,25,264,28.03829575,7.582473755,152.3058472,3.531055965,1765.527982,11.38717257,46.27216829,1.025349698,0.461407364,0.8157506,124.2045,0.5866627,8.679042,0.229088,115.5255
BLK_,BLK_2,50,2041,26,264,28.63957214,7.702499866,160.8623657,3.450433545,1725.216773,12.30792086,48.57812638,1.097166174,0.493724778,0.7391281,124.9437,0.537214,9.216255,0.2019141,115.7274
BLK_,BLK_2,50,2042,27,264,29.18841171,7.811488628,168.9238892,3.374592611,1687.296306,13.21519739,50.81764342,1.165256295,0.524365333,0.8650588,125.8087,0.6340778,9.850333,0.230981,115.9584
BLK_,BLK_2,50,2043,28,264,29.75434494,7.923315048,177.4904175,3.30308772,1651.54386,14.18595996,53.13157536,1.238208294,0.557193733,0.9452491,126.754,0.6202229,10.47056,0.3250262,116.2834
BLK_,BLK_2,50,2044,29,264,30.28460503,8.027592659,185.753479,3.235528957,1617.764479,15.15638386,55.40641444,1.308851959,0.588983382,0.9320337,127.686,0.6545647,11.12512,0.2774689,116.5609
BLK_,BLK_2,50,2045,30,264,30.77909851,8.124409676,193.6674805,3.171573388,1585.786694,16.1207734,57.63626792,1.37662324,0.619480458,0.9774383,128.6634,0.6542002,11.77932,0.3232381,116.8841
BLK_,BLK_2,50,2046,31,264,31.20786667,8.208031654,200.6937866,3.110918048,1555.459024,17.03135882,59.74654262,1.436262332,0.646318049,0.9959185,129.6594,0.6456368,12.42496,0.3502816,117.2344
BLK_,BLK_2,50,2047,32,264,31.70139885,8.303915977,208.9718933,3.053294179,1526.64709,18.06854329,62.03454931,1.508005361,0.678602413,0.8874262,130.5468,0.6035947,13.02855,0.2838315,117.5182
BLK_,BLK_2,50,2048,33,264,32.18790054,8.398055077,217.3333282,2.998462438,1499.231219,19.13513984,64.33744139,1.580739776,0.711332899,1.033266,131.58,0.6847214,13.71327,0.3485447,117.8668
BLK_,BLK_2,50,2049,34,264,32.6198349,8.481326103,224.9257507,2.946208904,1473.104452,20.1548498,66.53741486,1.645943996,0.740674798,1.04198,132.622,0.701852,14.41513,0.3401275,118.2069
BLK_,BLK_2,50,2050,35,264,33.09455109,8.572514534,233.4549255,2.896341724,1448.170862,21.27929118,68.87017297,1.720666275,0.774299824,0.9355112,133.5575,0.6647337,15.07986,0.2707775,118.4777
BLK_,BLK_2,50,2051,36,264,33.54333496,8.658411026,241.6974945,2.848688283,1424.344142,22.39912942,71.16658235,1.792522887,0.806635299,1.045368,134.6029,0.732121,15.81198,0.3132471,118.7909
BLK_,BLK_2,50,2052,37,264,34.03097916,8.75140667,250.8529358,2.803092805,1401.546403,23.62575244,73.59142771,1.873904,0.8432568,0.9122806,135.5152,0.724387,16.53637,0.1878935,118.9788
BLK_,BLK_2,50,2053,38,264,34.49169159,8.83894825,259.6948242,2.759414309,1379.707154,24.84564769,75.9759568,1.951983541,0.878392593,1.086237,136.6014,0.7909488,17.32732,0.2952881,119.2741
BLK_,BLK_2,50,2054,39,264,34.86287308,8.909257889,266.9552917,2.717524855,1358.762428,25.93396477,78.14734076,2.013079693,0.905885862,1.324164,137.9256,0.7831496,18.11047,0.5410141,119.8151
BLK_,BLK_2,50,2055,40,264,35.260849,8.984426498,274.8762817,2.677308046,1338.654023,27.10459143,80.41222176,2.08126179,0.936567806,1.046242,138.9718,0.6941616,18.80463,0.3520804,120.1672
BLK_,BLK_2,50,2056,41,264,35.66639328,9.060798645,283.0941772,2.638657723,1319.328861,28.32381751,82.72072729,2.152565874,0.968654643,1.097306,140.0691,0.7484552,19.55308,0.348851,120.5161
BLK_,BLK_2,50,2057,42,264,36.08353424,9.139119148,291.7020569,2.601476846,1300.738423,29.60216296,85.08536105,2.228111333,1.0026501,1.255864,141.325,0.773958,20.32704,0.481906,120.998
BLK_,BLK_2,50,2058,43,264,36.5187912,9.220590591,300.8525696,2.565676513,1282.838256,30.9567766,87.52655557,2.309647162,1.039341223,1.336414,142.6614,0.8073735,21.13441,0.52904,121.527
BLK_,BLK_2,50,2059,44,264,36.90208054,9.292126656,309.0541687,2.531175107,1265.587554,32.23415957,89.84143789,2.380035927,1.071016167,1.327636,143.9891,0.8526118,21.98703,0.4750243,122.002
BLK_,BLK_2,50,2060,45,264,37.27816772,9.362131119,317.2332458,2.497897554,1248.948777,33.52802561,92.15608972,2.450062706,1.102528218,1.30753,145.2966,0.8015003,22.78853,0.5060298,122.5081
BLK_,BLK_2,50,2061,46,264,37.6700325,9.434876442,325.8948364,2.465774659,1232.887329,34.89217395,94.53895295,2.525556079,1.136500235,1.317668,146.6143,0.810857,23.59938,0.5068113,123.0149
BLK_,BLK_2,50,2062,47,264,38.02303314,9.500239372,333.8200378,2.434742538,1217.371269,36.19622639,96.82470267,2.591989647,1.166395341,1.384917,147.9992,0.8520404,24.45142,0.5328766,123.5477
BLK_,BLK_2,50,2063,48,264,38.40319061,9.570455551,342.4855652,2.404742104,1202.371052,37.59912005,99.21341729,2.667126927,1.200207117,1.353794,149.353,0.8097302,25.26115,0.544064,124.0918
BLK_,BLK_2,50,2064,49,264,38.795578,9.64274025,351.5726929,2.375718614,1187.859307,39.06825864,101.6616491,2.747181694,1.236231762,1.529503,150.8825,0.8706594,26.13181,0.6588438,124.7506
BLK_,BLK_2,50,2065,50,264,39.19787979,9.716654778,361.0411377,2.347621274,1173.810637,40.60061095,104.1636418,2.831632694,1.274234712,1.496817,152.3793,0.9075096,27.03932,0.5893079,125.34
BLK_,BLK_2,50,2066,51,264,39.51285172,9.774386406,368.5618591,2.320402877,1160.201439,41.9325146,106.4054398,2.891355927,1.301110167,1.570777,153.9501,0.9480821,27.98741,0.6226952,125.9627
BLK_,BLK_2,50,2067,52,264,39.89043808,9.843438148,377.7030334,2.294019488,1147.009744,43.4667636,108.8681952,2.97129401,1.337082304,1.363284,155.3133,0.8199726,28.80738,0.5433109,126.506
BLK_,BLK_2,50,2068,53,264,40.27846146,9.914222717,387.2401123,2.268430158,1134.215079,45.06701927,111.3864222,3.056020243,1.375209109,1.33396,156.6473,0.939168,29.74655,0.394792,126.9008
BLK_,BLK_2,50,2069,54,264,40.62557602,9.97739315,395.8952637,2.243596671,1121.798335,46.5842869,113.788364,3.128937381,1.408021821,1.393743,158.041,0.9795605,30.72611,0.4141823,127.3149
BLK_,BLK_2,50,2070,55,264,40.96979904,10.03989983,404.5941467,2.219483313,1109.741656,48.12510094,116.1985361,3.202023695,1.440910663,1.511,159.552,0.9264617,31.65257,0.5845387,127.8995
BLK_,BLK_2,50,2071,56,264,41.33130646,10.10539818,413.8547363,2.196056669,1098.028335,49.75174566,118.6863154,3.282127347,1.476957306,1.580773,161.1328,0.9397604,32.59233,0.6410127,128.5405
BLK_,BLK_2,50,2072,57,264,41.67848969,10.16816044,422.8693237,2.173285435,1086.642718,51.3680799,121.1433139,3.358601603,1.511370722,1.598158,162.731,0.9917601,33.58409,0.6063982,129.1469
BLK_,BLK_2,50,2073,58,264,42.01651382,10.22913742,431.7605896,2.151140251,1075.570125,52.98808176,123.5860245,3.433034785,1.544865653,1.651504,164.3825,0.9778511,34.56194,0.6736528,129.8205
BLK_,BLK_2,50,2074,59,264,42.3600235,10.29097366,440.912384,2.129593548,1064.796774,54.6587242,126.065744,3.51061093,1.579774919,1.526595,165.9091,0.9833895,35.54533,0.5432059,130.3638
BLK_,BLK_2,50,2075,60,264,42.68807602,10.34990597,449.7622375,2.108619414,1054.309707,56.31041511,128.5072872,3.583594601,1.61261757,1.859728,167.7688,1.008184,36.55351,0.8515438,131.2153
BLK_,BLK_3,0,2016,1,527,0.267289221,0,0.000948767,27.62313388,13811.56694,1.81E-05,0.026164808,1.81E-05,8.15E-06,,115.0363,,0,,115.0363
BLK_,BLK_3,0,2017,2,527,3.365347147,1.59134376,0.647013068,12.21011683,6105.058415,0.027925687,1.247838557,0.006052328,0.002723548,-0.3597046,114.6766,0,0,-0.3597046,114.6766
BLK_,BLK_3,0,2018,3,527,5.555137157,2.306097031,2.353009462,7.573899439,3786.949719,0.163724905,3.677175575,0.025494751,0.011472638,-0.229356,114.4472,0.116585,0.116585,-0.345941,114.3307
BLK_,BLK_3,0,2019,4,527,7.529207706,2.88817215,5.149908543,5.397177368,2698.588684,0.502855752,7.440332039,0.068756737,0.030940532,-0.009320439,114.4379,0.2963871,0.4129721,-0.3057075,114.0249
BLK_,BLK_3,0,2020,5,527,9.17810154,3.344122171,8.5772295,4.555101312,2277.550656,0.992338012,11.18831541,0.126975437,0.057138947,0.0803488,114.5183,0.3540197,0.7669917,-0.2736709,113.7513
BLK_,BLK_3,0,2021,6,527,10.59464455,3.718954325,12.41423321,4.091364806,2045.682403,1.599050922,14.80511495,0.196044825,0.088220171,0.2849921,114.8033,0.5167458,1.283738,-0.2317537,113.5195
BLK_,BLK_3,0,2022,7,527,11.77402878,4.021149635,16.29302025,3.73631291,1868.156455,2.298100167,18.40783727,0.273128464,0.122907809,0.388629,115.1919,0.5726021,1.85634,-0.1839731,113.3356
BLK_,BLK_3,0,2023,8,527,12.75071049,4.265478134,20.00580406,3.453757039,1726.878519,3.052634755,21.91824885,0.353784168,0.159202876,0.463515,115.6554,0.6115217,2.467861,-0.1480067,113.1875
BLK_,BLK_3,0,2024,9,527,13.8283968,4.529498577,24.65633774,3.222315516,1611.157758,4.032469901,25.90223105,0.457434735,0.205845631,0.5164606,116.1719,0.6286889,3.09655,-0.1122283,113.0753
BLK_,BLK_3,0,2025,10,527,14.73960876,4.748581409,29.06169128,3.028457451,1514.228726,5.057198854,29.76029203,0.562668673,0.253200903,0.6926943,116.8646,0.7823004,3.878851,-0.08960602,112.9857
BLK_,BLK_3,0,2026,11,527,15.5319643,4.936238289,33.25836182,2.863158062,1431.579031,6.121616981,33.52594549,0.668879776,0.300995899,0.8080299,117.6726,0.7892623,4.668113,0.01876771,113.0045
BLK_,BLK_3,0,2027,12,527,16.37114906,5.132294178,38.08641815,2.720142403,1360.071202,7.378857409,37.59564792,0.79343863,0.357047384,0.744337,118.4169,0.8009137,5.469027,-0.05657667,112.9479
BLK_,BLK_3,0,2028,13,527,17.17326164,5.317261219,43.08079147,2.594897671,1297.448835,8.74931466,41.74550302,0.926789384,0.417055223,0.9398659,119.3568,0.9226372,6.391664,0.01722863,112.9651
BLK_,BLK_3,0,2029,14,527,17.85295486,5.47224617,47.61112976,2.48408628,1242.04314,10.10072204,45.69310731,1.053697072,0.474163682,1.111373,120.4682,0.980696,7.37236,0.1306773,113.0958
BLK_,BLK_3,0,2030,15,527,18.43350792,5.603413582,51.70228958,2.38518096,1192.59048,11.42349655,49.45632804,1.173311186,0.527990034,1.090253,121.5584,0.9535581,8.325918,0.1366952,113.2325
BLK_,BLK_3,0,2031,16,527,19.07516861,5.74714613,56.46646881,2.296229111,1148.114556,12.95943414,53.53184825,1.312922398,0.590815079,0.9964197,122.5548,0.9168676,9.242785,0.07955207,113.3121
BLK_,BLK_3,0,2032,17,527,19.68756485,5.883155346,61.25520325,2.215695658,1107.847829,14.56946109,57.6279855,1.45646829,0.65541073,1.170527,123.7254,1.053538,10.29632,0.1169884,113.429
BLK_,BLK_3,0,2033,18,527,20.30308914,6.01875639,66.31087494,2.142355299,1071.17765,16.31187472,61.85043184,1.610282642,0.724627189,1.188056,124.9134,1.087573,11.3839,0.1004827,113.5295
BLK_,BLK_3,0,2034,19,527,20.8847065,6.145908833,71.31533813,2.075216829,1037.608415,18.110485,66.05914644,1.765507278,0.794478275,1.294865,126.2083,1.164602,12.5485,0.130264,113.6598
BLK_,BLK_3,0,2035,20,527,21.41541481,6.261131287,76.07759857,2.013468835,1006.734418,19.91234888,70.17254216,1.916147976,0.862266589,1.421522,127.6298,1.194275,13.74277,0.2272468,113.887
BLK_,BLK_3,0,2036,21,527,21.96656799,6.380010128,81.22414398,1.956440001,978.2200003,21.87908766,74.46066082,2.080378475,0.936170314,1.34799,128.9778,1.178516,14.92129,0.1694745,114.0565
BLK_,BLK_3,0,2037,22,527,22.46269798,6.486358643,86.03432465,1.903569596,951.784798,23.81845677,78.61366555,2.236406028,1.006382713,1.533175,130.511,1.280217,16.20151,0.2529579,114.3095
BLK_,BLK_3,0,2038,23,527,22.94763756,6.589721203,90.9006958,1.854385205,927.1926026,25.83317931,82.8000206,2.395872015,1.078142407,1.511919,132.0229,1.249054,17.45056,0.2628648,114.5723
BLK_,BLK_3,0,2039,24,527,23.45371437,6.696985245,96.15493011,1.808485688,904.2428438,28.01993243,87.1598897,2.569452765,1.156253744,1.619118,133.642,1.292926,18.74349,0.3261926,114.8985
BLK_,BLK_3,0,2040,25,527,23.89349174,6.789709568,100.8683472,1.765527982,882.7639912,30.1086239,91.29916738,2.72659257,1.226966656,1.775135,135.4171,1.389327,20.13281,0.3858085,115.2843
BLK_,BLK_3,0,2041,26,527,24.40152359,6.896274567,106.486084,1.725216773,862.6083863,32.52818371,95.82842338,2.915563485,1.312003568,1.566725,136.9839,1.319695,21.45251,0.24703,115.5314
BLK_,BLK_3,0,2042,27,527,24.83871269,6.987519264,111.4703903,1.687296306,843.6481528,34.81599321,100.0986148,3.083955451,1.387779953,1.917001,138.9009,1.519991,22.9725,0.3970092,115.9284
BLK_,BLK_3,0,2043,28,527,25.26438713,7.075960159,116.4581299,1.65154386,825.7719299,37.16124951,104.3783988,3.253309566,1.463989305,2.008904,140.9098,1.431219,24.40372,0.5776848,116.5061
BLK_,BLK_3,0,2044,29,527,25.69859695,7.16577673,121.684166,1.617764479,808.8822394,39.63961261,108.7657088,3.432073143,1.544432914,1.877003,142.7868,1.455307,25.85903,0.4216957,116.9278
BLK_,BLK_3,0,2045,30,527,26.12590981,7.253782272,126.9648819,1.585786694,792.893347,42.19387863,113.1831726,3.613611775,1.626125299,2.0265,144.8133,1.534682,27.39371,0.4918172,117.4196
BLK_,BLK_3,0,2046,31,527,26.53205109,7.337081909,132.1117554,1.555459024,777.729512,44.76035123,117.5521742,3.790718958,1.705823531,2.188241,147.0015,1.574291,28.968,0.6139506,118.0335
BLK_,BLK_3,0,2047,32,527,26.96676826,7.425876141,137.7600403,1.52664709,763.3235448,47.55489496,122.1363293,3.987645142,1.794440314,2.126415,149.1279,1.570989,30.53899,0.5554266,118.589
BLK_,BLK_3,0,2048,33,527,27.38295937,7.510538101,143.3037567,1.499231219,749.6156096,50.3732062,126.6834278,4.180951289,1.88142808,2.401849,151.5298,1.707984,32.24697,0.6938648,119.2828
BLK_,BLK_3,0,2049,34,527,27.753582,7.58564949,148.3536224,1.473104452,736.5522261,53.07319454,131.0332786,4.35494679,1.959726056,2.279491,153.8093,1.712289,33.95926,0.5672016,119.85
BLK_,BLK_3,0,2050,35,527,28.13948822,7.663582325,153.7258911,1.448170862,724.0854311,55.94197873,135.5229423,4.542151114,2.043968001,2.122033,155.9313,1.636143,35.5954,0.4858901,120.3359
BLK_,BLK_3,0,2051,36,527,28.51869011,7.739890575,159.1191254,1.424344142,712.1720708,58.87325748,140.027703,4.730309871,2.128639442,2.358082,158.2894,1.730114,37.32552,0.6279674,120.9639
BLK_,BLK_3,0,2052,37,527,28.89473343,7.815303326,164.580246,1.401546403,700.7732013,61.88435014,144.5666654,4.921284252,2.214577913,1.935272,160.2247,1.76609,39.09161,0.1691817,121.1331
BLK_,BLK_3,0,2053,38,527,29.27096748,7.890500069,170.1573944,1.379707154,689.8535772,64.9941912,149.1593105,5.117075769,2.302684096,2.518015,162.7427,1.805896,40.8975,0.7121195,121.8452
BLK_,BLK_3,0,2054,39,527,29.62745094,7.961517811,175.5470581,1.358762428,679.3812138,68.08644358,153.6811889,5.304779511,2.38715078,2.80961,165.5523,1.857071,42.75457,0.9525389,122.7977
BLK_,BLK_3,0,2055,40,527,29.94864082,8.025314331,180.4914551,1.338654023,669.3270114,71.0556992,158.0271066,5.472707181,2.462718231,2.476756,168.0291,1.843711,44.59829,0.6330454,123.4308
BLK_,BLK_3,0,2056,41,527,30.29384422,8.093683243,185.8995056,1.319328861,659.6644307,74.25672214,162.5686958,5.660731907,2.547329358,2.558422,170.5875,1.766591,46.36488,0.7918303,124.2226
BLK_,BLK_3,0,2057,42,527,30.65648079,8.165287018,191.6862335,1.300738423,650.3692115,77.66253427,167.2705584,5.865468605,2.639460872,2.796368,173.3838,1.897569,48.26245,0.8987994,125.1214
BLK_,BLK_3,0,2058,43,527,30.99191284,8.231323242,197.1357727,1.282838256,641.4191282,80.98491755,171.8404211,6.054458957,2.724506531,2.944299,176.3281,2.016508,50.27895,0.9277906,126.0492
BLK_,BLK_3,0,2059,44,527,31.32216835,8.296158791,202.5927887,1.265587554,632.7937769,84.3611343,176.418928,6.243233488,2.80945507,2.982336,179.3105,1.95867,52.23763,1.023666,127.0728
BLK_,BLK_3,0,2060,45,527,31.660923,8.36247921,208.2852631,1.248948777,624.4743884,87.886981,181.0986107,6.442537052,2.899141674,2.908797,182.2193,1.987521,54.22515,0.9212763,127.9941
BLK_,BLK_3,0,2061,46,527,32.02375412,8.433308601,214.4897156,1.232887329,616.4436647,91.68402857,185.9910251,6.665591971,2.999516387,3.042712,185.262,2.072364,56.29751,0.9703484,128.9645
BLK_,BLK_3,0,2062,47,527,32.33084869,8.493094444,219.8283386,1.217371269,608.6856345,95.16368143,190.5375434,6.846356212,3.080860295,3.26847,188.5305,2.223836,58.52135,1.044634,130.0091
BLK_,BLK_3,0,2063,48,527,32.6255722,8.550333977,225.0276642,1.202371052,601.1855259,98.62976677,195.0329867,7.019704061,3.158866828,3.202979,191.7334,2.036732,60.55808,1.166247,131.1754
BLK_,BLK_3,0,2064,49,527,32.92746735,8.608827591,230.4308014,1.187859307,593.9296536,102.2318336,199.6161855,7.202398182,3.241079182,3.25802,194.9915,2.021456,62.57953,1.236564,132.4119
BLK_,BLK_3,0,2065,50,527,33.26226807,8.67353344,236.5148468,1.173810637,586.9053186,106.1869076,204.479725,7.418062442,3.338128099,3.229202,198.2207,2.098933,64.67847,1.130269,133.5422
BLK_,BLK_3,0,2066,51,527,33.55687332,8.730331421,241.9488831,1.160201439,580.1007193,109.9007959,209.0854344,7.600565664,3.420254549,3.530871,201.7515,2.301653,66.98012,1.229218,134.7714
BLK_,BLK_3,0,2067,52,527,33.86581802,8.789753914,247.728714,1.147009744,573.504872,113.8203338,213.8355918,7.799515968,3.509782186,3.089891,204.8414,2.157145,69.13727,0.9327461,135.7041
BLK_,BLK_3,0,2068,53,527,34.19126511,8.852199554,253.9078674,1.134215079,567.1075394,117.9753752,218.7512189,8.018115008,3.608151754,3.085672,207.9271,2.271038,71.4083,0.8146338,136.5188
BLK_,BLK_3,0,2069,54,527,34.4913559,8.909643173,259.6883545,1.121798335,560.8991676,121.9967609,223.5107692,8.21504464,3.696770088,3.188346,211.1154,2.406568,73.81487,0.7817775,137.3006
BLK_,BLK_3,0,2070,55,527,34.778759,8.964535713,265.2992249,1.109741656,554.8708282,125.9866975,228.2067386,8.402110927,3.780949917,3.481104,214.5965,2.321703,76.13657,1.159401,138.46
BLK_,BLK_3,0,2071,56,527,35.05065155,9.016357422,270.6750183,1.098028335,549.0141673,129.9107897,232.8128844,8.575595097,3.859017794,3.574444,218.171,2.303316,78.43989,1.271128,139.7311
BLK_,BLK_3,0,2072,57,527,35.33720779,9.070861816,276.4122925,1.086642718,543.3213588,134.0544314,237.5688297,8.767500634,3.945375285,3.033393,221.2044,2.259614,80.69951,0.7737789,140.5049
BLK_,BLK_3,0,2073,58,527,35.63242722,9.126893997,282.4002075,1.075570125,537.7850627,138.3683854,242.4297422,8.972015406,4.037406933,3.616179,224.8206,2.384105,83.08361,1.232074,141.7369
BLK_,BLK_3,0,2074,59,527,35.90388489,9.178309441,287.9755554,1.064796774,532.398387,142.5277766,247.1295064,9.152801141,4.118760514,3.64605,228.4666,2.47906,85.56267,1.16699,142.9039
BLK_,BLK_3,0,2075,60,527,36.17831802,9.230185509,293.6800232,1.054309707,527.1548534,146.7968738,251.8853847,9.339685415,4.202858437,4.051591,232.5182,2.384601,87.94727,1.66699,144.5709
BLK_,BLK_3,15,2016,1,448,0.284683198,0,0.001116071,32.49780457,16248.90228,1.54E-05,0.023005251,1.54E-05,6.92E-06,,115.0363,,0,,115.0363
