Soil_Z,Year,Species,Cluster,Mortality_pct,Age,TEC_MgCkmyr,TEC_MgCkm,Biom_MgCkmyr,Biom_MgCkm,DOM_MgCkmyr,DOM_MgCkm,Stems,km_per_ha,Stems_tosum1ha
GRAY,2017,Scots pine,GRAY_5,0,2,-0.260882556,50.8184166,0,0,-0.260882556,50.8184166,610,4.305439211,2152.719605
GRAY,2017,Scots pine,GRAY_6,0,2,-0.28981933,87.53372192,0,0,-0.28981933,87.53372192,610,4.305439211,2152.719605
BLK_,2017,Scots pine,BLK_1,15,2,-0.27898559,99.18132782,0,0,-0.27898559,99.18132782,518,5.065222601,2532.611301
BLK_,2017,Scots pine,BLK_2,15,2,-0.287585437,99.17272949,0,0,-0.287585437,99.17272949,518,5.065222601,2532.611301
BLK_,2017,Scots pine,BLK_3,15,2,-0.264349371,99.19596863,0,0,-0.264349371,99.19596863,518,5.065222601,2532.611301
BLK_,2017,Scots pine,BLK_4,15,2,-0.293359369,87.53018188,0,0,-0.293359369,87.53018188,518,5.065222601,2532.611301
BLK_,2017,Scots pine,BLK_5,15,2,-0.213690192,95.06689453,0,0,-0.213690192,95.06689453,518,5.065222601,2532.611301
BLK_,2017,Scots pine,BLK_6,15,2,-0.205712885,95.07487488,0,0,-0.205712885,95.07487488,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_1,15,2,-0.188574225,67.03825378,0,0,-0.188574225,67.03825378,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_2,15,2,-0.185113519,67.04171753,0,0,-0.185113519,67.04171753,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_3,15,2,-0.182501227,67.04432678,0,0,-0.182501227,67.04432678,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_4,15,2,-0.228131101,81.10334015,0,0,-0.228131101,81.10334015,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_5,15,2,-0.177685544,81.15378571,0,0,-0.177685544,81.15378571,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_6,15,2,-0.209204108,81.12226868,0,0,-0.209204108,81.12226868,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_7,15,2,-0.166537479,59.20597076,0,0,-0.166537479,59.20597076,518,5.065222601,2532.611301
BRN_,2017,Scots pine,BRN_8,15,2,-0.208508298,59.16400146,0,0,-0.208508298,59.16400146,518,5.065222601,2532.611301
D_BR,2017,Scots pine,D_BRN_1,15,2,-0.244567871,59.12794113,0,0,-0.244567871,59.12794113,518,5.065222601,2532.611301
