PR,CARUID,PRSAD,YEAR,CROP,SEEDED,ESEED,HARV,EHARV,PERHARV,YIELD,YLDLBS,EYIELD,PRODN,PRDLBS,EPRODN,NYIELD,NYLDLBS,NEYIELD,PPYIELD,
46,4608,4608,1990,Summerfallow,23000,9300,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4608,4608,1990,Sunflower seed,55900,22600,55900,22600,1,-99,1621,1800,-99,90515,40900,-99,1619,1809.73,0.005408063,
46,4608,4608,1990,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4608,4608,1990,"Wheat, all",981400,397100,979600,396400,0.998165885,43.1,-99,2900,42228,-99,1149300,43,-99,2899.34,-0.000226173,
46,4608,4608,1990,"Wheat, durum",64000,25900,64000,25900,1,45.6,-99,3100,2918,-99,79400,46,-99,3065.64,-0.011084818,
46,4608,4608,1990,"Wheat, spring",915000,370300,915000,370300,1,42.9,-99,2900,39288,-99,1069300,43,-99,2887.66,-0.004255636,
46,4608,4608,1990,"Wheat, winter remaining",600,200,600,200,1,36.7,-99,3000,22,-99,600,37,-99,3000.00,0,
46,4609,4609,1990,Barley,120700,48800,116100,47000,0.961888981,51.1,-99,2800,5938,-99,129300,51,-99,2751.06,-0.017477204,
46,4609,4609,1990,Canary seed,11600,4700,11600,4700,1,-99,1172,1300,-99,13532,6200,-99,1167,1319.15,0.014729951,
46,4609,4609,1990,Canola,42700,17300,42700,17300,1,20.7,-99,1200,883,-99,20000,21,-99,1156.07,-0.036608863,
46,4609,4609,1990,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,Flaxseed,68800,27800,68800,27800,1,20.3,-99,1300,1398,-99,35500,20,-99,1276.98,-0.01770891,
46,4609,4609,1990,Lentils,2500,1000,2500,1000,1,-99,1739,2000,-99,4397,2000,-99,1759,2000.00,0,
46,4609,4609,1990,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,Oats,22100,8900,16700,6800,0.755656109,67,-99,2600,1118,-99,17200,67,-99,2529.41,-0.027149321,
46,4609,4609,1990,"Peas, dry",5300,2100,5300,2100,1,31.6,-99,2100,167,-99,4500,32,-99,2142.86,0.020408163,
46,4609,4609,1990,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,"Rye, fall remaining",2500,1000,2500,1000,1,25.1,-99,1600,63,-99,1600,25,-99,1600.00,0,
46,4609,4609,1990,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,Summerfallow,34000,13800,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,Sunflower seed,4100,1600,4100,1600,1,-99,1717,2000,-99,6966,3200,-99,1699,2000.00,0,
46,4609,4609,1990,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4609,4609,1990,"Wheat, all",420500,170100,419700,169800,0.998097503,37.2,-99,2500,15592,-99,424300,37,-99,2498.82,-0.000471143,
46,4609,4609,1990,"Wheat, durum",4600,1900,4600,1900,1,41,-99,2800,188,-99,5100,41,-99,2684.21,-0.041353383,
46,4609,4609,1990,"Wheat, spring",415100,168000,415100,168000,1,37.1,-99,2500,15404,-99,419200,37,-99,2495.24,-0.001904762,
46,4609,4609,1990,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Barley,18600,7500,18400,7400,0.989247312,49.4,-99,2700,909,-99,19800,49,-99,2675.68,-0.009009009,
46,4610,4610,1990,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Canola,6200,2500,6200,2500,1,18.8,-99,1100,117,-99,2600,19,-99,1040.00,-0.054545455,
46,4610,4610,1990,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Flaxseed,15700,6400,15700,6400,1,20.8,-99,1300,326,-99,8300,21,-99,1296.88,-0.002403846,
46,4610,4610,1990,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Oats,7400,3000,5900,2400,0.797297297,61.2,-99,2300,361,-99,5600,61,-99,2333.33,0.014492754,
46,4610,4610,1990,"Peas, dry",600,300,600,300,1,51.6,-99,3300,33,-99,1000,55,-99,3333.33,0.01010101,
46,4610,4610,1990,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,"Rye, fall remaining",700,300,700,300,1,36.3,-99,2000,25,-99,600,36,-99,2000.00,0,
46,4610,4610,1990,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Summerfallow,24000,9700,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,"Wheat, all",52600,21200,52500,21200,0.998098859,31.7,-99,2100,1667,-99,45400,32,-99,2141.51,0.019766397,
46,4610,4610,1990,"Wheat, durum",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4610,4610,1990,"Wheat, spring",52500,21200,52500,21200,1,31.7,-99,2100,1667,-99,45400,32,-99,2141.51,0.019766397,
46,4610,4610,1990,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Barley,91300,36900,78400,31700,0.858707558,56.5,-99,3000,4427,-99,96400,56,-99,3041.01,0.013669821,
46,4611,4611,1990,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Canola,30400,12300,30400,12300,1,20.2,-99,1100,614,-99,13900,20,-99,1130.08,0.027346637,
46,4611,4611,1990,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Flaxseed,50600,20500,50600,20500,1,18.3,-99,1100,924,-99,23500,18,-99,1146.34,0.042128603,
46,4611,4611,1990,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Mustard seed,1000,400,1000,400,1,-99,1175,1300,-99,1138,500,-99,1138,1250.00,-0.038461538,
46,4611,4611,1990,Oats,28500,11500,20100,8100,0.705263158,65.6,-99,2500,1319,-99,20300,66,-99,2506.17,0.002469136,
46,4611,4611,1990,"Peas, dry",1000,400,1000,400,1,36.4,-99,2500,37,-99,1000,37,-99,2500.00,0,
46,4611,4611,1990,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,"Rye, fall remaining",500,200,500,200,1,33.8,-99,2000,17,-99,400,34,-99,2000.00,0,
46,4611,4611,1990,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Summerfallow,33000,13400,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4611,4611,1990,"Wheat, all",260700,105500,260200,105300,0.998082087,37.4,-99,2500,9732,-99,264900,37,-99,2515.67,0.006267806,
46,4611,4611,1990,"Wheat, durum",2700,1100,2700,1100,1,41.8,-99,2800,113,-99,3100,42,-99,2818.18,0.006493506,
46,4611,4611,1990,"Wheat, spring",256500,103800,256500,103800,1,37.4,-99,2500,9586,-99,260900,37,-99,2513.49,0.00539499,
46,4611,4611,1990,"Wheat, winter remaining",1000,400,1000,400,1,33,-99,2200,33,-99,900,33,-99,2250.00,0.022727273,
46,4612,4612,1990,Barley,60800,24600,58100,23500,0.955592105,58.2,-99,3100,3379,-99,73600,58,-99,3131.91,0.010295127,
46,4612,4612,1990,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Canola,34200,13800,34200,13800,1,22.9,-99,1300,784,-99,17800,23,-99,1289.86,-0.00780379,
46,4612,4612,1990,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Flaxseed,25000,10100,25000,10100,1,19,-99,1200,474,-99,12000,19,-99,1188.12,-0.00990099,
46,4612,4612,1990,Lentils,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Mustard seed,300,100,300,100,1,-99,1034,1000,-99,310,100,-99,1033,1000.00,0,
46,4612,4612,1990,Oats,35900,14500,27600,11200,0.768802228,65,-99,2500,1795,-99,27700,65,-99,2473.21,-0.010714286,
46,4612,4612,1990,"Peas, dry",1000,400,1000,400,1,36.1,-99,2500,36,-99,1000,36,-99,2500.00,0,
46,4612,4612,1990,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,"Rye, fall remaining",300,100,300,100,1,37.7,-99,3000,11,-99,300,37,-99,3000.00,0,
46,4612,4612,1990,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Summerfallow,65000,26300,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4612,4612,1990,"Wheat, all",139600,56500,139300,56400,0.997851003,37,-99,2500,5154,-99,140300,37,-99,2487.59,-0.004964539,
46,4612,4612,1990,"Wheat, durum",900,400,900,400,1,41.4,-99,2500,37,-99,1000,41,-99,2500.00,0,
46,4612,4612,1990,"Wheat, spring",138400,56000,138400,56000,1,37,-99,2500,5117,-99,139300,37,-99,2487.50,-0.005,
46,4612,4612,1990,"Wheat, winter remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,Barley,1570000,635400,1500000,607000,0.955414013,60,-99,3200,90000,-99,1959500,60,-99,3228.17,0.008803542,
46,all,all,1990,Canary seed,30000,12100,30000,12100,1,-99,1333,1500,-99,40000,18100,-99,1333,1495.87,-0.002754821,
46,all,all,1990,Canola,870000,352100,870000,352100,1,23.3,-99,1300,20300,-99,460400,23,-99,1307.58,0.005833133,
46,all,all,1990,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,Flaxseed,730000,295400,730000,295400,1,20.5,-99,1300,15000,-99,381000,21,-99,1289.78,-0.007864174,
46,all,all,1990,Lentils,55000,22300,55000,22300,1,-99,1527,1700,-99,84000,38100,-99,1527,1708.52,0.00501187,
46,all,all,1990,Mustard seed,25000,10100,25000,10100,1,-99,1160,1300,-99,29000,13200,-99,1160,1306.93,0.005331302,
46,all,all,1990,Oats,460000,186200,360000,145700,0.782608696,61.1,-99,2300,22000,-99,339300,61,-99,2328.76,0.012503357,
46,all,all,1990,"Peas, dry",90000,36400,90000,36400,1,30,-99,2000,2700,-99,73500,30,-99,2019.23,0.009615385,
46,all,all,1990,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,"Rye, fall remaining",180000,72800,180000,72800,1,34.4,-99,2200,6200,-99,157500,34,-99,2163.46,-0.016608392,
46,all,all,1990,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,Summerfallow,850000,344000,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,Sunflower seed,140000,56700,140000,56700,1,-99,1586,1800,-99,222000,100700,-99,1586,1776.01,-0.013325495,
46,all,all,1990,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,all,all,1990,"Wheat, all",5460000,2209600,5450000,2205500,0.998168498,39.7,-99,2700,216200,-99,5884400,40,-99,2668.06,-0.011830693,
46,all,all,1990,"Wheat, durum",320000,129500,320000,129500,1,41.3,-99,2800,13200,-99,359200,41,-99,2773.75,-0.009376724,
46,all,all,1990,"Wheat, spring",5100000,2063900,5100000,2063900,1,39.6,-99,2700,202000,-99,5498000,40,-99,2663.89,-0.013374535,
46,all,all,1990,"Wheat, winter remaining",30000,12100,30000,12100,1,33.3,-99,2200,1000,-99,27200,33,-99,2247.93,0.021788129,
46,4601,4601,1991,Barley,137700,55700,128000,51800,0.929557008,52.3,-99,2800,6688,-99,145600,52,-99,2810.81,0.003861004,
46,4601,4601,1991,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,Canola,116000,47000,116000,47000,1,32,-99,1800,3713,-99,84200,32,-99,1791.49,-0.004728132,
46,4601,4601,1991,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,Flaxseed,61700,25000,61700,25000,1,20.3,-99,1300,1254,-99,31800,20,-99,1272.00,-0.021538462,
46,4601,4601,1991,Lentils,12600,5100,12600,5100,1,-99,1201,1400,-99,15149,6900,-99,1202,1352.94,-0.033613445,
46,4601,4601,1991,Mustard seed,5000,2000,5000,2000,1,-99,1040,1200,-99,5228,2400,-99,1046,1200.00,0,
46,4601,4601,1991,Oats,39800,16100,24100,9800,0.605527638,53.8,-99,2000,1296,-99,20000,54,-99,2040.82,0.020408163,
46,4601,4601,1991,"Peas, dry",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,"Rye, fall remaining",13500,5500,13100,5300,0.97037037,37.5,-99,2400,490,-99,12500,37,-99,2358.49,-0.017295597,
46,4601,4601,1991,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,Summerfallow,73400,29700,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,Sunflower seed,36200,14600,36200,14600,1,-99,1367,1500,-99,49472,22500,-99,1367,1541.10,0.02739726,
46,4601,4601,1991,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4601,4601,1991,"Wheat, all",803800,325300,803700,325300,0.999875591,30.3,-99,2000,24337,-99,662400,30,-99,2036.27,0.018137104,
46,4601,4601,1991,"Wheat, durum",89200,36100,89200,36100,1,27.8,-99,1900,2483,-99,67600,28,-99,1872.58,-0.014433591,
46,4601,4601,1991,"Wheat, spring",709800,287200,709800,287200,1,30.5,-99,2100,21684,-99,590100,31,-99,2054.67,-0.021587744,
46,4601,4601,1991,"Wheat, winter remaining",4000,1600,4000,1600,1,36.2,-99,2400,145,-99,3900,36,-99,2437.50,0.015625,
46,4602,4602,1991,Barley,197900,80100,183900,74400,0.929257201,59.5,-99,3200,10932,-99,238000,59,-99,3198.92,-0.000336022,
46,4602,4602,1991,Canary seed,400,200,400,200,1,-99,680,500,-99,272,100,-99,680,500.00,0,
46,4602,4602,1991,Canola,103800,42000,103800,42000,1,34.8,-99,2000,3616,-99,82000,35,-99,1952.38,-0.023809524,
46,4602,4602,1991,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4602,4602,1991,Flaxseed,39100,15800,39100,15800,1,24.5,-99,1500,956,-99,24300,24,-99,1537.97,0.025316456,
46,4602,4602,1991,Lentils,4400,1800,4400,1800,1,-99,1035,1200,-99,4584,2100,-99,1042,1166.67,-0.027777778,
46,4602,4602,1991,Mustard seed,3700,1500,3700,1500,1,-99,981,1100,-99,3618,1600,-99,978,1066.67,-0.03030303,
46,4602,4602,1991,Oats,60500,24500,48100,19500,0.795041322,53.9,-99,2100,2592,-99,40000,54,-99,2051.28,-0.023199023,
46,4602,4602,1991,"Peas, dry",5300,2100,5300,2100,1,22.8,-99,1500,120,-99,3300,23,-99,1571.43,0.047619048,
46,4602,4602,1991,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4602,4602,1991,"Rye, fall remaining",24500,9900,23700,9600,0.967346939,31.9,-99,2000,757,-99,19200,32,-99,2000.00,0,
46,4602,4602,1991,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4602,4602,1991,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4602,4602,1991,Summerfallow,97900,39600,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4602,4602,1991,Sunflower seed,18000,7300,18000,7300,1,-99,1604,1800,-99,28884,13100,-99,1605,1794.52,-0.00304414,
46,4602,4602,1991,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4602,4602,1991,"Wheat, all",630700,255300,629300,254700,0.997780244,32.1,-99,2200,20224,-99,550400,32,-99,2160.97,-0.01773923,
46,4602,4602,1991,"Wheat, durum",44600,18000,44600,18000,1,34.2,-99,2300,1524,-99,41500,34,-99,2305.56,0.002415459,
46,4602,4602,1991,"Wheat, spring",583400,236100,583400,236100,1,32,-99,2200,18656,-99,507700,32,-99,2150.36,-0.022563629,
46,4602,4602,1991,"Wheat, winter remaining",2000,800,800,300,0.4,28.9,-99,2000,23,-99,600,29,-99,2000.00,0,
46,4603,4603,1991,Barley,189800,76800,176400,71400,0.929399368,60.4,-99,3300,10655,-99,232000,60,-99,3249.30,-0.015363721,
46,4603,4603,1991,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,Canola,162700,65800,162700,65800,1,30.5,-99,1700,4966,-99,112600,31,-99,1711.25,0.006615412,
46,4603,4603,1991,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,Flaxseed,36900,14900,36900,14900,1,22.4,-99,1400,826,-99,21000,22,-99,1409.40,0.006711409,
46,4603,4603,1991,Lentils,5400,2200,5400,2200,1,-99,1390,1600,-99,7535,3400,-99,1395,1545.45,-0.034090909,
46,4603,4603,1991,Mustard seed,3000,1200,3000,1200,1,-99,1612,1800,-99,4814,2200,-99,1605,1833.33,0.018518519,
46,4603,4603,1991,Oats,32900,13300,24100,9800,0.732522796,57.8,-99,2200,1392,-99,21500,58,-99,2193.88,-0.002782931,
46,4603,4603,1991,"Peas, dry",5300,2100,5300,2100,1,43.4,-99,2900,230,-99,6200,43,-99,2952.38,0.018062397,
46,4603,4603,1991,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,"Rye, fall remaining",6800,2700,6600,2700,0.970588235,31.1,-99,2000,204,-99,5200,31,-99,1925.93,-0.037037037,
46,4603,4603,1991,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,Summerfallow,156400,63300,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,Sunflower seed,2600,1100,2600,1100,1,-99,1640,1700,-99,4264,1900,-99,1640,1727.27,0.016042781,
46,4603,4603,1991,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4603,4603,1991,"Wheat, all",597300,241800,596900,241600,0.99933032,33.7,-99,2300,20108,-99,547300,34,-99,2265.31,-0.015080622,
46,4603,4603,1991,"Wheat, durum",22300,9000,22300,9000,1,35.2,-99,2400,784,-99,21300,35,-99,2366.67,-0.013888889,
46,4603,4603,1991,"Wheat, spring",573700,232200,573700,232200,1,33.6,-99,2300,19291,-99,525000,34,-99,2260.98,-0.016964386,
46,4603,4603,1991,"Wheat, winter remaining",700,300,400,200,0.571428571,32.8,-99,2000,13,-99,400,33,-99,2000.00,0,
46,4604,4604,1991,Barley,58900,23800,54700,22100,0.928692699,51.4,-99,2800,2814,-99,61300,51,-99,2773.76,-0.00937298,
46,4604,4604,1991,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,Canola,84000,34000,84000,34000,1,24.1,-99,1400,2025,-99,45900,24,-99,1350.00,-0.035714286,
46,4604,4604,1991,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,Flaxseed,7400,3000,7400,3000,1,16.3,-99,1000,121,-99,3100,16,-99,1033.33,0.033333333,
46,4604,4604,1991,Lentils,4900,2000,4900,2000,1,-99,1204,1400,-99,5894,2700,-99,1203,1350.00,-0.035714286,
46,4604,4604,1991,Mustard seed,1500,600,1500,600,1,-99,1056,1100,-99,1593,700,-99,1062,1166.67,0.060606061,
46,4604,4604,1991,Oats,17700,7200,14500,5900,0.81920904,53,-99,2000,768,-99,11800,53,-99,2000.00,0,
46,4604,4604,1991,"Peas, dry",2800,1100,2800,1100,1,36.4,-99,2400,101,-99,2700,36,-99,2454.55,0.022727273,
46,4604,4604,1991,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,"Rye, fall remaining",1100,500,1100,400,1,30.3,-99,2300,34,-99,900,31,-99,2250.00,-0.02173913,
46,4604,4604,1991,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,Summerfallow,83200,33700,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4604,4604,1991,"Wheat, all",219900,89000,219900,89000,1,34.9,-99,2300,7669,-99,208700,35,-99,2344.94,0.019540791,
46,4604,4604,1991,"Wheat, durum",4500,1800,4500,1800,1,31,-99,2100,139,-99,3800,31,-99,2111.11,0.005291005,
46,4604,4604,1991,"Wheat, spring",213900,86600,213900,86600,1,34.9,-99,2300,7472,-99,203400,35,-99,2348.73,0.021186866,
46,4604,4604,1991,"Wheat, winter remaining",1300,500,1300,500,1,38.3,-99,2800,50,-99,1400,38,-99,2800.00,0,
46,4605,4605,1991,Barley,45300,18300,42100,17000,0.929359823,51.6,-99,2800,2168,-99,47200,51,-99,2776.47,-0.008403361,
46,4605,4605,1991,Canary seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Canola,66200,26800,66200,26800,1,32.1,-99,1800,2121,-99,48100,32,-99,1794.78,-0.002902156,
46,4605,4605,1991,Chick peas,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Flaxseed,17300,7000,17300,7000,1,24.1,-99,1500,418,-99,10600,24,-99,1514.29,0.00952381,
46,4605,4605,1991,Lentils,6000,2400,6000,2400,1,-99,1028,1200,-99,6151,2800,-99,1025,1166.67,-0.027777778,
46,4605,4605,1991,Mustard seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Oats,15500,6300,14500,5900,0.935483871,46.3,-99,1800,672,-99,10400,46,-99,1762.71,-0.020715631,
46,4605,4605,1991,"Peas, dry",2700,1100,2700,1100,1,33,-99,2200,88,-99,2400,33,-99,2181.82,-0.008264463,
46,4605,4605,1991,"Rye, all",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,"Rye, fall remaining",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,"Rye, spring",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Soybeans,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Summerfallow,44000,17800,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Sunflower seed,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,Triticale,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99.00,-99,
46,4605,4605,1991,"Wheat, all",287100,116200,286600,116000,0.998258447,35.9,-99,2400,10306,-99,280500,36,-99,2418.10,0.007543103,
46,4605,4605,1991,"Wheat, durum",3600,1500,3600,1500,1,31.4,-99,2100,113,-99,3100,31,-99,2066.67,-0.015873016,
46,4605,4605,1991,"Wheat, spring",282000,114100,282000,114100,1,36,-99,2400,10158,-99,276500,36,-99,2423.31,0.009713701,
46,4605,4605,1991,"Wheat, winter remaining",1200,500,800,300,0.666666667,29.9,-99,2300,24,-99,700,30,-99,2333.33,0.014492754,
