Hardiness,Species,Mortality_pct,Age,TEC_MgCkmyr_min,TEC_MgCkmyr_max,TEC_MgCkmyr_wavg,TEC_MgCkm_min,TEC_MgCkm_max,TEC_MgCkm_wavg,Biom_MgCkmyr_min,Biom_MgCkmyr_max,Biom_MgCkmyr_wavg,Biom_MgCkm_min,Biom_MgCkm_max,Biom_MgCkm_wavg,DOM_MgCkmyr_min,DOM_MgCkmyr_max,DOM_MgCkmyr_wavg,DOM_MgCkm_min,DOM_MgCkm_max,DOM_MgCkm_wavg,Stems_min,Stems_max,Stems_wavg,km_per_ha_min,km_per_ha_max,km_per_ha_wavg,Stems_tosum1ha_min,Stems_tosum1ha_max,Stems_tosum1ha_wavg
4A,Caragana,30,45,1.162034392,1.644865036,1.465991629,112.463501,165.5449371,139.9459965,0.868332028,1.127821684,1.02739629,34.50437927,40.87036133,39.60658874,0.291032404,0.580334306,0.438595338,77.55076599,125.2011795,100.3394077,369,369,369,1.784212538,1.784212538,1.784212538,892.1062691,892.1062691,892.1062691
4A,Caragana,30,46,1.335362077,1.845938444,1.565546952,113.9648895,167.3850708,141.5115423,0.839345574,1.137431383,1.037448796,35.3437233,42.00779343,40.64403799,0.318838269,0.779420733,0.528098125,77.9598465,125.9717102,100.8675057,369,369,369,1.761267613,1.761267613,1.761267613,880.6338067,880.6338067,880.6338067
4A,Caragana,30,47,1.238278151,1.875710607,1.651040702,115.2031708,168.9519043,143.1625845,0.907281876,1.130409241,1.05167989,36.25100708,43.11377335,41.69571726,0.330996335,0.793499112,0.599360804,78.60166931,126.4211502,101.4668668,369,369,369,1.739101813,1.739101813,1.739101813,869.5509064,869.5509064,869.5509064
4A,Caragana,30,48,1.376866341,1.900858998,1.630826673,116.6437073,170.6716461,144.7934084,0.929556668,1.170576811,1.070691351,37.18056488,44.14835739,42.76640937,0.34484309,0.818713307,0.560135315,78.98104858,127.0662231,102.027002,369,369,369,1.717672931,1.717672931,1.717672931,858.8364656,858.8364656,858.8364656
4A,Caragana,30,49,1.348545313,1.85231328,1.590905686,118.1047592,172.1356049,146.384318,0.841595829,1.199230909,1.077867423,38.02215958,45.21370316,43.844276,0.15797326,0.758473635,0.513038271,79.67918396,127.4974823,102.5400398,369,369,369,1.696941867,1.696941867,1.696941867,848.4709336,848.4709336,848.4709336
4A,Caragana,30,50,1.281237245,1.806259036,1.635085654,119.5104065,173.841217,148.0194007,0.903255165,1.196133971,1.086009695,38.92541504,46.32689667,44.93028585,0.218775839,0.654417276,0.549075956,79.90425873,128.1049957,103.0891152,369,369,369,1.676872339,1.676872339,1.676872339,838.4361694,838.4361694,838.4361694
4A,Caragana,30,51,1.110901475,1.968693137,1.565089056,120.6213074,175.7958069,149.5844892,0.914112747,1.166423202,1.079033805,39.83952713,47.49332047,46.00931983,0.196788728,0.849096417,0.486055272,80.41449738,128.9541016,103.5751716,369,369,369,1.657430627,1.657430627,1.657430627,828.7153133,828.7153133,828.7153133
4A,Caragana,30,52,1.324077368,2.054198742,1.619684152,122.0703812,177.2351227,151.2041749,0.997032762,1.207796812,1.085703983,40.83803177,48.70111847,47.09502289,0.273219228,0.957411706,0.533980169,80.91585541,129.2661591,104.1091511,369,369,369,1.638585348,1.638585348,1.638585348,819.2926742,819.2926742,819.2926742
4A,Caragana,30,53,1.36013639,1.827546716,1.606295972,123.4305191,179.0626678,152.8104695,0.877120018,1.214591026,1.114121607,41.71515274,49.81624222,48.20914497,0.322439492,0.678480864,0.492174361,81.30380249,129.8791046,104.6013249,369,369,369,1.620307256,1.620307256,1.620307256,810.1536278,810.1536278,810.1536278
4A,Caragana,30,54,1.383950353,1.935635924,1.706076484,124.8144684,180.5614777,154.5165483,0.856447816,1.180310249,1.08109462,42.57160187,50.93909073,49.29024043,0.326433927,0.847592473,0.624981878,82.06277466,130.2245636,105.2263088,369,369,369,1.60256905,1.60256905,1.60256905,801.2845252,801.2845252,801.2845252
4A,Caragana,30,55,1.320930481,1.980683208,1.751949092,126.2788315,182.2475433,156.268498,0.911718726,1.232465506,1.091516225,43.48331833,52.17155838,50.38175651,0.2024782,0.917724729,0.660432863,82.77194214,130.7469482,105.8867413,369,369,369,1.585345224,1.585345224,1.585345224,792.6726118,792.6726118,792.6726118
4A,Caragana,30,56,1.413193107,1.979833364,1.797026612,127.6920242,184.0818787,158.0655216,0.882493615,1.21709609,1.124503026,44.36581421,53.3886528,51.50625898,0.397463918,0.863991857,0.672523588,83.32621002,131.4354401,106.5592643,369,369,369,1.568611907,1.568611907,1.568611907,784.3059533,784.3059533,784.3059533
4A,Caragana,30,57,1.323952675,2.007487774,1.73536437,129.015976,185.7818604,159.8008863,0.949000537,1.342529893,1.141662002,45.31481552,54.7311821,52.64792102,0.310133249,0.857432663,0.59370237,83.70116425,132.0691223,107.1529654,369,369,369,1.552346739,1.552346739,1.552346739,776.1733697,776.1733697,776.1733697
4A,Caragana,30,58,1.387831688,1.990242958,1.718331358,130.4038086,187.7033234,161.5192163,0.997689426,1.273900628,1.161237151,46.31250381,55.97399521,53.80915791,0.163971975,0.807967782,0.557094232,84.09130096,132.7979736,107.71006,369,369,369,1.536528751,1.536528751,1.536528751,768.2643753,768.2643753,768.2643753
4A,Caragana,30,59,1.315626502,2.070100784,1.674837256,132.0669708,189.4772034,163.1940554,0.922629952,1.256280303,1.162674953,47.23513412,57.13489532,54.97183282,0.144815966,0.887741685,0.512162291,84.83184052,133.4051666,108.2222236,369,369,369,1.521138249,1.521138249,1.521138249,760.5691243,760.5691243,760.5691243
4A,Caragana,30,60,1.446714044,2.024334669,1.73167959,133.5136871,191.3375397,164.9257352,0.971396804,1.266752005,1.194986757,48.20653152,58.30658722,56.16681983,0.328032047,0.768820047,0.536692844,85.30715942,133.998764,108.7589171,369,369,369,1.506156724,1.506156724,1.506156724,753.078362,753.078362,753.078362
4A,Caragana,50,1,,,,68.67051697,115.0363007,90.06841989,,,,0,0,0,,,,68.67051697,115.0363007,90.06841989,264,264,264,55.24626777,55.24626777,55.24626777,27623.13388,27623.13388,27623.13388
4A,Caragana,50,2,-0.202496335,-0.113308713,-0.138459218,68.52866364,114.8564529,89.92996099,0,0,0,0,0,0,-0.202496335,-0.113308713,-0.138459218,68.52866364,114.8564529,89.92996099,264,264,264,24.42023366,24.42023366,24.42023366,12210.11683,12210.11683,12210.11683
4A,Caragana,50,3,-0.181771159,-0.083815917,-0.11193388,68.41638947,114.7063904,89.8180255,0.019260447,0.02800953,0.025070618,0.019260447,0.02800953,0.025070618,-0.201031595,-0.111825444,-0.137004498,68.38838196,114.6783829,89.79295635,264,264,264,15.14779888,15.14779888,15.14779888,7573.899439,7573.899439,7573.899439
4A,Caragana,50,4,-0.098814942,-0.011136446,-0.035879376,68.36907959,114.6376343,89.78214702,0.088190615,0.104585268,0.096051796,0.116200149,0.131452397,0.121122417,-0.195754647,-0.106972635,-0.131931174,68.25287628,114.5061798,89.66102528,264,264,264,10.79435474,10.79435474,10.79435474,5397.177368,5397.177368,5397.177368
4A,Caragana,50,5,-0.001270194,0.097054824,0.072521455,68.44142151,114.6813889,89.85466881,0.176036686,0.203735322,0.193521446,0.292236835,0.334611058,0.314643866,-0.184557334,-0.09689907,-0.120999994,68.12793732,114.3467789,89.54002509,264,264,264,9.110202625,9.110202625,9.110202625,4555.101312,4555.101312,4555.101312
4A,Caragana,50,6,0.073238678,0.166921735,0.147985104,68.59287262,114.7849884,90.00265428,0.233483031,0.274448097,0.253499172,0.534089983,0.587931275,0.568143032,-0.167937353,-0.08199387,-0.10551407,68.01836395,114.2037659,89.43450992,264,264,264,8.182729611,8.182729611,8.182729611,4091.364806,4091.364806,4091.364806
4A,Caragana,50,7,0.141910657,0.252961099,0.211865266,68.80957031,114.9529114,90.21451995,0.290011704,0.329622209,0.303061505,0.832226515,0.890686274,0.871204539,-0.155744761,-0.070684046,-0.091196242,67.92536163,114.0751877,89.34331311,264,264,264,7.472625821,7.472625821,7.472625821,3736.31291,3736.31291,3736.31291
4A,Caragana,50,8,0.20522508,0.294629127,0.267375679,69.04241943,115.1793137,90.48189541,0.313423663,0.36427027,0.343611826,1.178655624,1.235506177,1.214816378,-0.134512007,-0.056774147,-0.076236153,67.8447876,113.9627304,89.26707866,264,264,264,6.907514077,6.907514077,6.907514077,3453.757039,3453.757039,3453.757039
4A,Caragana,50,9,0.282063514,0.363242537,0.332505686,69.37724304,115.4709473,90.81439987,0.343877554,0.41094619,0.391021398,1.541507959,1.646452308,1.605837769,-0.117637672,-0.030127672,-0.058515713,67.77393341,113.8738098,89.20856221,264,264,264,6.444631032,6.444631032,6.444631032,3222.315516,3222.315516,3222.315516
4A,Caragana,50,10,0.325207382,0.400701106,0.377891007,69.7591095,115.7961502,91.19229176,0.385473371,0.439148486,0.415438436,1.927764177,2.073163748,2.021276226,-0.097600363,-0.017706493,-0.037547438,67.73431396,113.8077011,89.17101478,264,264,264,6.056914902,6.056914902,6.056914902,3028.457451,3028.457451,3028.457451
4A,Caragana,50,11,0.361030996,0.483340234,0.43943288,70.14755249,116.2019348,91.63172343,0.397867858,0.509275198,0.457888185,2.325632095,2.546170473,2.479164423,-0.071718596,0.000623877,-0.018455304,67.69654846,113.7509308,89.15256046,264,264,264,5.726316123,5.726316123,5.726316123,2863.158062,2863.158062,2863.158062
4A,Caragana,50,12,0.428190589,0.536002457,0.479712673,70.58557892,116.6706085,92.11143689,0.443321556,0.525153041,0.486183342,2.7887218,3.029539108,2.965347745,-0.073801987,0.021483934,-0.00647067,67.66743469,113.7289886,89.14608788,264,264,264,5.440284806,5.440284806,5.440284806,2720.142403,2720.142403,2720.142403
4A,Caragana,50,13,0.443506956,0.592777371,0.52181897,71.05804443,117.140892,92.63325646,0.455206096,0.540850699,0.506599978,3.309479952,3.570152283,3.471947697,-0.052217193,0.062295161,0.015218992,67.68469238,113.6921844,89.16130847,264,264,264,5.189795341,5.189795341,5.189795341,2594.897671,2594.897671,2594.897671
4A,Caragana,50,14,0.494301736,0.620715916,0.571926268,71.55234528,117.7606888,93.20518153,0.501815617,0.581073642,0.542843329,3.834999323,4.109758377,4.014790959,-0.013800933,0.06085043,0.029082928,67.67717743,113.7309113,89.19038916,264,264,264,4.96817256,4.96817256,4.96817256,2484.08628,2484.08628,2484.08628
4A,Caragana,50,15,0.578134894,0.662673414,0.62748765,72.15697479,118.3834152,93.83266986,0.523514867,0.642082751,0.568519146,4.394359589,4.688735962,4.583310235,0.009065115,0.105196312,0.058968503,67.71155548,113.7681274,89.24936081,264,264,264,4.77036192,4.77036192,4.77036192,2385.18096,2385.18096,2385.18096
4A,Caragana,50,16,0.572773635,0.714950621,0.667913537,72.80182648,119.0325775,94.50058388,0.542271554,0.645768762,0.606090063,4.936631203,5.334504604,5.189400276,0.030502075,0.095702544,0.061823491,67.76969147,113.8210831,89.31118302,264,264,264,4.592458222,4.592458222,4.592458222,2296.229111,2296.229111,2296.229111
4A,Caragana,50,17,0.644999206,0.790235221,0.727293045,73.49138641,119.7488022,95.22787661,0.58752805,0.653197169,0.630304858,5.524159431,5.935105801,5.819705161,0.050879251,0.1432776,0.096988178,67.85591888,113.8912582,89.40817178,264,264,264,4.431391315,4.431391315,4.431391315,2215.695658,2215.695658,2215.695658
4A,Caragana,50,18,0.674614608,0.817011595,0.757250005,74.22654724,120.4949875,95.98512602,0.521604478,0.679062247,0.643807908,6.045763493,6.602094173,6.463512994,0.044336017,0.1530101,0.113442096,67.97650146,114.002739,89.52161407,264,264,264,4.284710598,4.284710598,4.284710598,2142.355299,2142.355299,2142.355299
4A,Caragana,50,19,0.663293779,0.855594814,0.803090218,74.88983917,121.3266296,96.78821759,0.622166097,0.715889335,0.673980722,6.667929649,7.317983627,7.137493764,0.015398887,0.166841611,0.129109505,67.99190521,114.1611481,89.65072225,264,264,264,4.150433659,4.150433659,4.150433659,2075.216829,2075.216829,2075.216829
4A,Caragana,50,20,0.723272502,0.909480393,0.847645792,75.6131134,122.1919861,97.63586103,0.584726036,0.770286441,0.69565947,7.252655983,8.03351593,7.833153178,0.076457977,0.206266373,0.151986326,68.1048584,114.282753,89.8027081,264,264,264,4.02693767,4.02693767,4.02693767,2013.468835,2013.468835,2013.468835
4A,Caragana,50,21,0.748587787,0.933333635,0.86679196,76.47634888,123.0690994,98.50265441,0.575435281,0.744141042,0.710216728,7.828091145,8.770616531,8.543369925,0.111828752,0.206646264,0.156575244,68.24861908,114.4325943,89.95928385,264,264,264,3.912880001,3.912880001,3.912880001,1956.440001,1956.440001,1956.440001
4A,Caragana,50,22,0.772817791,1.040071249,0.955710428,77.34792328,124.0360413,99.45836584,0.614987016,0.83871305,0.765346343,8.443078041,9.577158928,9.308716228,0.109103814,0.226555899,0.190364088,68.35771942,114.5973434,90.14964721,264,264,264,3.807139192,3.807139192,3.807139192,1903.569596,1903.569596,1903.569596
4A,Caragana,50,23,0.780340135,1.040360093,0.977099328,78.23093414,125.0764008,100.4354649,0.621995628,0.840247273,0.781823523,9.065073967,10.36225224,10.09053976,0.130806789,0.248652369,0.195275805,68.55203247,114.8305359,90.34492398,264,264,264,3.70877041,3.70877041,3.70877041,1854.385205,1854.385205,1854.385205
4A,Caragana,50,24,0.849114418,1.09101367,1.036260099,79.08004761,126.113533,101.4717243,0.613163531,0.871775866,0.790949813,9.678236961,11.20551014,10.88148969,0.12897858,0.296334952,0.245310283,68.78404236,115.0551987,90.59023452,264,264,264,3.616971375,3.616971375,3.616971375,1808.485688,1808.485688,1808.485688
4A,Caragana,50,25,0.916194379,1.225629807,1.062440013,79.99624634,127.1660843,102.534164,0.673438787,0.897395253,0.802164264,10.35167599,12.03309822,11.68365384,0.199639603,0.333873659,0.260275748,68.98399353,115.2740707,90.85050903,264,264,264,3.531055965,3.531055965,3.531055965,1765.527982,1765.527982,1765.527982
4A,Caragana,50,26,0.902707696,1.19628489,1.086071181,80.8989563,128.2668915,103.6202361,0.717170119,0.948601127,0.835999449,11.0688467,12.86639023,12.51965335,0.088328928,0.362992823,0.250071747,69.210289,115.5459976,91.10058196,264,264,264,3.450433545,3.450433545,3.450433545,1725.216773,1725.216773,1725.216773
4A,Caragana,50,27,0.918756247,1.29947412,1.104438091,81.81771088,129.3527985,104.7246744,0.69241631,0.916992307,0.839054727,11.76126289,13.72624111,13.35870797,0.221325278,0.382481813,0.265383363,69.45053864,115.7919617,91.36596556,264,264,264,3.374592611,3.374592611,3.374592611,1687.296306,1687.296306,1687.296306
4A,Caragana,50,28,0.931086421,1.365380883,1.188605849,82.74879456,130.5968475,105.9132788,0.709889352,0.989190102,0.881257226,12.47115231,14.68443108,14.23996548,0.221197054,0.377569258,0.307348646,69.70391083,116.1437531,91.67331432,264,264,264,3.30308772,3.30308772,3.30308772,1651.54386,1651.54386,1651.54386
4A,Caragana,50,29,0.920477092,1.306451797,1.213387145,83.66927338,131.7951355,107.1266662,0.613228858,0.95471555,0.916023638,13.0843811,15.61191845,15.15598902,0.193030551,0.363714695,0.29736349,70.001297,116.3877945,91.97067897,264,264,264,3.235528957,3.235528957,3.235528957,1617.764479,1617.764479,1617.764479
4A,Caragana,50,30,0.965053916,1.350803852,1.229419177,84.63432312,133.0783691,108.3560861,0.745148957,0.984505653,0.913752891,13.82952976,16.53995705,16.06974195,0.192435458,0.4050304,0.315666272,70.40632629,116.7827377,92.28634265,264,264,264,3.171573388,3.171573388,3.171573388,1585.786694,1585.786694,1585.786694
4A,Caragana,50,31,1.038322449,1.486359835,1.322870166,85.67264557,134.4501801,109.6789564,0.82921344,1.035618544,0.953677262,14.6587429,17.54977798,17.02341899,0.209109038,0.49086538,0.369192919,70.71656799,117.184082,92.65553607,264,264,264,3.110918048,3.110918048,3.110918048,1555.459024,1555.459024,1555.459024
4A,Caragana,50,32,1.114789128,1.571058035,1.36590298,86.83057404,135.8477173,111.0448591,0.861148834,1.04534483,0.965846172,15.51989174,18.59512329,17.98926531,0.231274724,0.528892457,0.400056821,70.94784546,117.6156311,93.05559327,264,264,264,3.053294179,3.053294179,3.053294179,1526.64709,1526.64709,1526.64709
4A,Caragana,50,33,1.06812191,1.550543785,1.336397251,87.8986969,137.1808624,112.3812547,0.694224715,1.055548906,0.967204944,16.21411705,19.65067101,18.95647007,0.219438806,0.513778329,0.369192308,71.32003784,117.9769592,93.42478663,264,264,264,2.998462438,2.998462438,2.998462438,1499.231219,1499.231219,1499.231219
4A,Caragana,50,34,1.124720931,1.550384879,1.414158277,89.02341461,138.7312469,113.7954136,0.737470746,1.115783095,0.986753478,16.95158768,20.7664547,19.94322386,0.284020066,0.543280184,0.427404794,71.68128204,118.4645157,93.85219023,264,264,264,2.946208904,2.946208904,2.946208904,1473.104452,1473.104452,1473.104452
4A,Caragana,50,35,1.182238936,1.630964875,1.434655664,90.20565033,140.2124023,115.2300692,0.825868487,1.079913974,1.007509862,17.77745628,21.8325634,20.9507334,0.241035745,0.608689547,0.427145818,71.9223175,118.9322662,94.27933627,264,264,264,2.896341724,2.896341724,2.896341724,1448.170862,1448.170862,1448.170862
4A,Caragana,50,36,1.252818942,1.750703931,1.484219698,91.45847321,141.6772614,116.7142905,0.883152008,1.144870281,1.039883378,18.66060829,22.92408562,21.99061689,0.270740062,0.659181237,0.444336289,72.40618896,119.3083115,94.72367395,264,264,264,2.848688283,2.848688283,2.848688283,1424.344142,1424.344142,1424.344142
4A,Caragana,50,37,1.049106479,1.552494526,1.399121796,92.50757599,143.1804962,118.1134112,0.84960115,1.143752933,1.05405715,19.51021004,24.03599167,23.0446741,0.18675372,0.46397078,0.345064624,72.74344635,119.6677856,95.06873768,264,264,264,2.803092805,2.803092805,2.803092805,1401.546403,1401.546403,1401.546403
4A,Caragana,50,38,1.044039011,1.675496697,1.422058085,93.55162048,144.8559875,119.5354705,0.831548095,1.125242233,1.02926396,20.34175682,25.08468437,24.07393819,0.212490931,0.600321889,0.392794113,73.16284943,120.2681046,95.46153155,264,264,264,2.759414309,2.759414309,2.759414309,1379.707154,1379.707154,1379.707154
4A,Caragana,50,39,1.040760875,1.654065371,1.381679745,94.87862396,146.4121094,120.9171503,0.838713944,1.146310091,1.044793071,21.18047142,26.18364143,25.11873107,-0.060578603,0.555108607,0.336886705,73.62310028,120.7529297,95.79841801,264,264,264,2.717524855,2.717524855,2.717524855,1358.762428,1358.762428,1358.762428
4A,Caragana,50,40,1.302022815,1.752924919,1.538136867,96.1806488,147.7784424,122.4552867,0.855848968,1.164966583,1.052822115,22.03631973,27.30807495,26.17155336,0.279808104,0.675068378,0.485314736,74.00308228,121.051651,96.28373392,264,264,264,2.677308046,2.677308046,2.677308046,1338.654023,1338.654023,1338.654023
4A,Caragana,50,41,1.236882687,1.84931612,1.556761734,97.41752625,149.6277618,124.0120463,0.932326317,1.17005372,1.095033814,22.968647,28.39950371,27.26658695,0.3045564,0.71700263,0.461727922,74.3613205,121.7686539,96.74546167,264,264,264,2.638657723,2.638657723,2.638657723,1319.328861,1319.328861,1319.328861
4A,Caragana,50,42,1.137993097,1.898828149,1.542451133,98.55552673,151.3629456,125.5544989,0.884798646,1.206215501,1.094747159,23.85344505,29.55051422,28.36133426,0.200874776,0.768724442,0.447703978,74.70207977,122.2976227,97.19316573,264,264,264,2.601476846,2.601476846,2.601476846,1300.738423,1300.738423,1300.738423
4A,Caragana,50,43,1.227347612,1.794128299,1.595285275,100.1158066,152.9315186,127.1497856,0.916527629,1.222170115,1.117296763,24.76997185,30.65461731,29.47863127,0.261845589,0.665957272,0.477988494,75.05065155,122.7125092,97.67115263,264,264,264,2.565676513,2.565676513,2.565676513,1282.838256,1282.838256,1282.838256
4A,Caragana,50,44,1.198207974,1.756349683,1.537639974,101.3140106,154.3164978,128.6874238,0.750923753,1.129400015,0.945282608,25.52179146,31.42443657,30.42391352,0.439109862,0.69111371,0.592357383,75.70316315,123.2841263,98.26350996,264,264,264,2.531175107,2.531175107,2.531175107,1265.587554,1265.587554,1265.587554
